,text,sentiment,label
2697,i win because im awesome,positive,1
2698,off to class. be back in about 2 hours!,neutral,0
2699,yucky! time to bring out the vaccuum and go to war. our house be always a spider haven for some reason. not cool.,negative,-1
2700,problems seem to be fix now! thank you!,positive,1
2701,hmm... the new sport catalog and card jitsu update be not appear for me,neutral,0
2702,be not get her post post to the topics,neutral,0
2703,"oh and thank alllll of you who put me in ur follow friday!! to all of my new followers i usually do it, but today...im just too tired!",negative,-1
2704,be gonna go to my brothers show but still feel like poo :**(,negative,-1
2705,comment my new myspace picture plz?,neutral,0
2706,im not feel very inspire today...i be suppose to be @ the bham concert tonight!,negative,-1
2707,"hey, ill be in sa then maybe if we cross highways we can grab lunch?",neutral,0
2708,battery be go to die!,neutral,0
2709,happy mother day to all the mommys out there!,positive,1
2710,"on my 42nd write ****.. i get less ideas every day, and every day",negative,-1
2711,back at home and phone my grandma... i love her and miss her,neutral,0
2712,haha i love both of them too hmm.. lol im in need of some good band too,positive,1
2713,all ready for costume making! but... theres no one here...!,neutral,0
2714,happy birthday mommy,positive,1
2715,you be too kind! i swear im always feed someone!,positive,1
2716,good tip..... but then my boss would read .... exactly what im suppose to do and would know where i be with the project,positive,1
2717,star trek be really good. i love it too,positive,1
2718,on my way to work! work suck big time,negative,-1
2719,finally gonna get sum sleep that concert be crazy!!! god bless those ministers!!!,positive,1
2720,in $rf .94 - target $5.30. out $dndn @$21.85 near days low,neutral,0
2721,sf felt way too intense for me tonight. hope that doesnt keep up. upset with myself for not hang with and pearl,negative,-1
2722,oh! so this could well be your last post!,neutral,0
2723,we be tooo fly boo,neutral,0
2724,most of the time,neutral,0
2725,school.. i wish it would just end already!,positive,1
2726,"http://twitpic.com/67xv3 - former pawnshop be jimi hendrix get his 1st guitar, seattle. now a check cash joint",neutral,0
2727,thats sad what kind of mess be you get into this weekend?,negative,-1
2728,why be matter of the heart so complicated?,negative,-1
2729,haha im bored! i think ill go watch a movie bbl,negative,-1
2730,i be very bum that there be no babydoll or spaghetti-strap tank three wolf moon t-shirts. love the meme; hate wear a fabric box.,neutral,0
2731,"oh! yeah,your mom tell be about that. i think you mean his twitter id & i be very confused. that sucks. sick.",negative,-1
2732,"and i aint happy go lucky, its just today... the world dont feel ugly",neutral,0
2733,"editors read this and nod, writers read this and take notes. http://tinyurl.com/crm4c2",neutral,0
2734,shift time bbye biochem waaaaahhhhhh!! http://plurk.com/p/wxizo,neutral,0
2735,happy mother day. havent get mom a present yet? print off an amazon gift card for her! http://snipurl.com/hq0n1,positive,1
2736,thank for your follow just do you own thing + join in with what interest you,positive,1
2737,_jen lol - i know... seem that the whole fabric of our earth will now unravel - lol - i guess people have never see bambi,neutral,0
2738,im go to work,neutral,0
2739,we decide id probably forget i have it in my pocket and sit on it by accident,neutral,0
2740,im now a member of the street!!,neutral,0
2741,"lol we be go to place call frosties its a soft play centre it knackers them lol, then i get peace for the gym lol",neutral,0
2742,fell on the sidewalk in harvard square. stupid cobblestones! now my hand hurt,negative,-1
2743,aw honey... you just relaxin? thats probably for the best.,positive,1
2744,"coooooooool, yes, ciwwaf be awesome.",positive,1
2745,either my inerne be **** or my mind be but im pretty sure that its the internet,negative,-1
2746,"my dog be sick. i love that little doggie. hes usually so keen and happy, but he doesnt even want to go for a run in the forest today.",neutral,0
2747,_mitchell ive never be to the opera before...dont think that be me,neutral,0
2748,i be suppose to be coming...life get in the way lol give my friends a wild time!!!,neutral,0
2749,ready for the weekend and sad that i have to be at the office again tomorrow morning,negative,-1
2750,im @ work and miss everythin yesterday but dont know wot? anybody,negative,-1
2751,be sad that greg pritchard didnt make it through to the final of britains get talent coz he soooo deserve it,negative,-1
2752,be let chat,neutral,0
2753,"control which tweet u post on facebook by use a hashtag, check out this awesome easy app! http://apps.facebook.com/selectivetwitter/",positive,1
2754,baby be not herself after recieving vaccines,neutral,0
2755,head home. could really have do without bang my head on the way into the bus,negative,-1
2756,_distel maybe u have natural ability for languages i envy u on that !!,negative,-1
2757,the cat be gone. all 3 of them.,negative,-1
2758,you such a good friend <3 i miss you so much,neutral,0
2759,"my boy be leave for the summer, go to stay with the grandparents.. im gonna miss him!!",negative,-1
2760,it look as though i be sick little friends,negative,-1
2761,bore,neutral,0
2762,only just past 8am and already be spoil rotton,negative,-1
2763,#wheniwerealad can you explain how that worked? lol and no rude explanations pleeezzze,neutral,0
2764,"insomnia at its finest. go to bed at 11:30, fully awake at 2. grrr. anyone want to call mee?",negative,-1
2765,i read 'the picture of dorian gray' by oscar wilde (on english). its not easy for me but i try to make out,neutral,0
2766,i have the worst dream ever: the lakers be lose 11 : zip & courney cox have a mohawk wtf.,negative,-1
2767,"oooh battlestar galactica be on the other channel. its the rebellion episode! man, i feel so sad about what become of gaeta. i like him",neutral,0
2768,sorry - didnt mean to hope you can think positivly about be 80 and look back on 30!,negative,-1
2769,i be chillin w/ my homies,positive,1
2770,"dude youre always go to midnight screenings! xd. i wish i live in a city. well, i do (until tmrw!) but its rubbish",neutral,0
2771,"dont think that go well, be only in there for 15 mins",negative,-1
2772,i really want a blackberry my sidekick be hella wack. night,negative,-1
2773,im glad you like it want more?,positive,1
2774,sorry i couldnt fit hals name,negative,-1
2775,just watch that new t-mobile advert on youtube.. i love it 'hey jude!!!!!!',positive,1
2776,how long do it take you to learn the song,neutral,0
2777,man that sucks.,negative,-1
2778,morning world. hello bank holiday! cold and grey and rainy here. feel like colour thank to so might do that this be,positive,1
2779,"just get back from the pool, need to ice the knee",neutral,0
2780,mel? where be you you shud be here at my house,neutral,0
2781,"lol ik they are, but i figure ive keep it for a year+ without need virus software or to get it fix sigh",neutral,0
2782,i be soo happy! thank you baby for the best 1095 days of my life,positive,1
2783,lol. about to leave.,neutral,0
2784,"aww , its ok,we end up get in later than expect and didnt go...i would of call you if we be able to, ...c u n austin,",neutral,0
2785,well that do make me feel better about stay up even later to watch the daily show. lay on the guilt again.,neutral,0
2786,not a problem at all sis - respect due,positive,1
2787,"sure! my entire blogroll be terribly updated, but this could motivate me to update and redo it!",positive,1
2788,_anstee i hope! its in expo! that would be amazing. im try so hard to make perfection so it is.,positive,1
2789,im really nervous about give a speech at a wed tomorrow,negative,-1
2790,"nm. dang, you on now but i gotta bounce in like 4 minutes im just chilling. the usual.",positive,1
2791,ooopps over slept. be it really 10am? best get up then and get my shizzle in gear,neutral,0
2792,_reviews thanks!,positive,1
2793,"sitting, wondering, & wish for a bunch of stuff that will never be",neutral,0
2794,shower time,neutral,0
2795,lousy **** landlord. need to focus on kid pack but cant . nevermind sew sleep bag,negative,-1
2796,go so soon? i be hop to hear late nite humor from you....,positive,1
2797,i be so full. no more food tonight... i dont want no cake and ice cream at this party.,neutral,0
2798,that suck mama,negative,-1
2799,i wish you werent go to a 19+ venue in vancouver,neutral,0
2800,it be absolutely incredible. its official: my favorite jonas be frankie. he be the man,positive,1
2801,happy birthday to my ****,positive,1
2802,"i didnt mind the movie myself, may be because im not that big a fangirl myself",neutral,0
2803,"im not going, sadly. maybe next year, eh?",negative,-1
2804,surgery effin hurt,negative,-1
2805,can you please with that? id love some egg +bacon +ranch +bed for give birth 3 time in 4 years!,positive,1
2806,so bored... need more people for rsmv !! jagex doesnt let u say rsmv unless its the first word u say in the sentence.. sad,negative,-1
2807,"****, we have some kind of bug in our house. and we dont know why or what it be",negative,-1
2808,almost lose my phone.,neutral,0
2809,...thank you mr. president!....,positive,1
2810,"ooo show of your french skills!! lol things good over here. lovely weather, so should be outside hows u?",positive,1
2811,the star trek movie be amazing! omg everyone have to go see it,positive,1
2812,happy birthday,positive,1
2813,anotha day of work not lookin forward i hate closin fri,negative,-1
2814,im enter a two month study/exam period. which be awesome. - see you on the flip side,positive,1
2815,"its best if i check it while it be up. when its down, i cant really see anything",positive,1
2816,work from home office today and catch up on everything except twitter,neutral,0
2817,lil cuz come round today she 5 aww haha,positive,1
2818,my stomach eff hurts. sadly therell be no gym class this afternoon,negative,-1
